id,match_date,team_1,team_2,t1_points,t2_points,t1_world_rank,t2_world_rank,winner
0,2016-12-18,CLOUD9,HELLRAISERS,13,16,9,20,t2
1,2016-12-18,IMMORTALS,G2,17,19,13,10,t2
2,2016-12-18,MOUSESPORTS,IMMORTALS,16,3,12,13,t1
3,2016-12-18,DIGNITAS,G2,16,9,6,10,t1
4,2016-12-18,OPTIC,HELLRAISERS,16,10,4,20,t1
5,2016-12-17,FAZE,IMMORTALS,16,11,8,13,t1
6,2016-12-17,NIP,OPTIC,9,16,3,4,t2
7,2016-12-17,CLOUD9,RENEGADES,16,9,9,19,t1
8,2016-12-17,GODSENT,HELLRAISERS,16,11,17,20,t1
9,2016-12-16,FAZE,OPTIC,16,11,8,4,t1
10,2016-12-16,GODSENT,DIGNITAS,16,11,17,6,t1
11,2016-12-16,G2,ENVY,16,12,10,11,t1
12,2016-12-16,NIP,HELLRAISERS,17,19,3,20,t2
13,2016-12-15,G2,GODSENT,11,16,10,17,t2
14,2016-12-15,MOUSESPORTS,HELLRAISERS,6,16,12,20,t2
15,2016-12-15,NIP,RENEGADES,16,9,3,19,t1
16,2016-12-15,FAZE,CLOUD9,19,17,8,9,t1
17,2016-12-15,ENVY,IMMORTALS,11,16,11,13,t2
18,2016-12-12,OPTIC,ASTRALIS,0,2,6,4,t2
19,2016-12-11,ASTRALIS,SK,2,0,4,2,t1
20,2016-12-11,ENVY,OPTIC,0,2,13,6,t2
21,2016-12-11,DIGNITAS,SK,1,2,5,2,t2
22,2016-12-11,FAZE,OPTIC,1,2,8,6,t2
23,2016-12-10,SK,IMMORTALS,2,0,2,12,t1
24,2016-12-10,OPTIC,CLOUD9,2,1,6,7,t1
25,2016-12-10,DIGNITAS,ENVY,3,16,5,13,t2
26,2016-12-10,IMMORTALS,ENVY,19,22,12,13,t2
27,2016-12-09,SK,DIGNITAS,7,16,2,5,t2
28,2016-12-09,ASTRALIS,FAZE,16,3,4,8,t1
29,2016-12-09,FAZE,CLOUD9,16,6,8,7,t1
30,2016-12-09,ASTRALIS,OPTIC,16,7,4,6,t1
31,2016-12-04,CLOUD9,IMMORTALS,0,2,5,11,t2
32,2016-12-03,ASTRALIS,OPTIC,1,2,8,13,t2
33,2016-12-03,OPTIC,FAZE,2,0,13,9,t1
34,2016-12-02,SK,ASTRALIS,0,2,1,8,t2
35,2016-12-01,VIRTUS.PRO,FAZE,1,2,3,9,t2
36,2016-12-01,MOUSESPORTS,OPTIC,0,2,14,13,t2
37,2016-11-30,ASTRALIS,NIP,2,1,8,2,t1
38,2016-11-30,DIGNITAS,SK,1,2,4,1,t2
39,2016-11-27,MOUSESPORTS,NIP,16,7,14,2,t1
40,2016-11-27,NIP,MOUSESPORTS,16,9,2,14,t1
41,2016-11-27,ENVY,NIP,13,16,11,2,t2
42,2016-11-27,NIP,ENVY,12,16,2,11,t2
43,2016-11-27,GODSENT,ASTRALIS,7,16,17,9,t2
44,2016-11-27,ASTRALIS,GODSENT,16,3,9,17,t1
45,2016-11-26,GODSENT,FAZE,16,7,17,8,t1
46,2016-11-26,FAZE,GODSENT,16,8,8,17,t1
47,2016-11-26,GODSENT,GAMBIT,1,2,17,20,t2
48,2016-11-26,ASTRALIS,G2,16,2,9,7,t1
49,2016-11-26,G2,ASTRALIS,17,19,7,9,t2
50,2016-11-25,GAMBIT,CLOUD9,2,1,20,6,t1
51,2016-11-25,DIGNITAS,MOUSESPORTS,11,16,4,14,t2
52,2016-11-25,MOUSESPORTS,DIGNITAS,16,9,14,4,t1
53,2016-11-25,FNATIC,G2,9,16,15,7,t2
54,2016-11-25,G2,FNATIC,16,9,7,15,t1
55,2016-11-25,NIP,G2,16,9,2,7,t1
56,2016-11-25,G2,NIP,16,4,7,2,t1
57,2016-11-25,CLOUD9,OPTIC,2,0,6,12,t1
58,2016-11-25,NIP,ASTRALIS,11,16,2,9,t2
59,2016-11-25,ASTRALIS,NIP,16,9,9,2,t1
60,2016-11-24,DIGNITAS,G2,16,6,4,7,t1
61,2016-11-24,G2,DIGNITAS,14,16,7,4,t2
62,2016-11-24,VIRTUS.PRO,ASTRALIS,11,16,3,9,t2
63,2016-11-24,ASTRALIS,VIRTUS.PRO,16,4,9,3,t1
64,2016-11-24,OPTIC,GAMBIT,10,16,12,20,t2
65,2016-11-24,MOUSESPORTS,G2,10,16,14,7,t2
66,2016-11-24,G2,MOUSESPORTS,12,16,7,14,t2
67,2016-11-24,MOUSESPORTS,ENVY,14,16,14,11,t2
68,2016-11-24,ENVY,MOUSESPORTS,16,14,11,14,t1
69,2016-11-24,FAZE,NIP,11,16,8,2,t2
70,2016-11-24,NIP,FAZE,4,16,2,8,t2
71,2016-11-23,FAZE,G2,16,2,8,7,t1
72,2016-11-23,G2,FAZE,20,22,7,8,t2
73,2016-11-23,VIRTUS.PRO,ENVY,16,14,3,11,t1
74,2016-11-23,ENVY,VIRTUS.PRO,16,5,11,3,t1
75,2016-11-23,ASTRALIS,FNATIC,19,15,9,15,t1
76,2016-11-23,FNATIC,ASTRALIS,8,16,15,9,t2
77,2016-11-23,VIRTUS.PRO,G2,2,16,3,7,t2
78,2016-11-23,G2,VIRTUS.PRO,16,7,7,3,t1
79,2016-11-22,GODSENT,VIRTUS.PRO,11,16,17,3,t2
80,2016-11-22,VIRTUS.PRO,GODSENT,5,16,3,17,t2
81,2016-11-21,SK,NIP,1,2,1,7,t2
82,2016-11-20,FAZE,NIP,1,2,14,7,t2
83,2016-11-20,ASTRALIS,SK,0,2,15,1,t2
84,2016-11-19,IMMORTALS,NIP,0,2,13,7,t2
85,2016-11-19,G2,SK,1,2,6,1,t2
86,2016-11-19,FNATIC,OPTIC,0,2,12,9,t2
87,2016-11-19,OPTIC,ENVY,2,1,9,8,t1
88,2016-11-19,FNATIC,DIGNITAS,3,16,12,3,t2
89,2016-11-19,ENVY,DIGNITAS,12,16,8,3,t2
90,2016-11-18,HEROIC,CLOUD9,12,16,19,5,t2
91,2016-11-18,SK,NIP,16,9,1,7,t1
92,2016-11-18,MOUSESPORTS,FAZE,7,16,10,14,t2
93,2016-11-18,FAZE,SK,16,11,14,1,t1
94,2016-11-18,CLOUD9,MOUSESPORTS,16,10,5,10,t1
95,2016-11-17,HEROIC,NIP,8,16,19,7,t2
96,2016-11-17,CLOUD9,SK,10,16,5,1,t2
97,2016-11-17,HEROIC,MOUSESPORTS,16,11,19,10,t1
98,2016-11-17,FAZE,NIP,16,5,14,7,t1
99,2016-11-17,CLOUD9,NIP,14,16,5,7,t2
100,2016-11-17,MOUSESPORTS,SK,10,16,10,1,t2
101,2016-11-17,HEROIC,FAZE,3,16,19,14,t2
102,2016-11-17,MOUSESPORTS,NIP,8,16,10,7,t2
103,2016-11-17,HEROIC,SK,16,13,19,1,t1
104,2016-11-17,CLOUD9,FAZE,17,19,5,14,t2
105,2016-11-17,LIQUID,G2,17,19,11,6,t2
106,2016-11-17,NATUS VINCERE,IMMORTALS,15,19,4,13,t2
107,2016-11-17,ASTRALIS,TYLOO,16,9,15,18,t1
108,2016-11-17,IMMORTALS,ASTRALIS,15,19,13,15,t2
109,2016-11-16,TYLOO,LIQUID,6,16,18,11,t2
110,2016-11-16,NATUS VINCERE,G2,16,10,4,6,t1
111,2016-11-16,IMMORTALS,LIQUID,16,14,13,11,t1
112,2016-11-16,NATUS VINCERE,ASTRALIS,9,16,4,15,t2
113,2016-11-16,TYLOO,G2,3,16,18,6,t2
114,2016-11-16,ASTRALIS,LIQUID,16,1,15,11,t1
115,2016-11-16,IMMORTALS,G2,16,4,13,6,t1
116,2016-11-16,NATUS VINCERE,TYLOO,16,14,4,18,t1
117,2016-11-16,ASTRALIS,G2,12,16,15,6,t2
118,2016-11-16,IMMORTALS,TYLOO,19,17,13,18,t1
119,2016-11-16,NATUS VINCERE,LIQUID,6,16,4,11,t2
120,2016-11-14,GODSENT,FNATIC,16,11,16,12,t1
121,2016-11-14,FNATIC,GODSENT,6,16,12,16,t2
122,2016-11-14,G2,OPTIC,1,2,6,11,t2
123,2016-11-14,CLOUD9,IMMORTALS,1,2,5,14,t2
124,2016-11-13,OPTIC,CLOUD9,4,16,11,5,t2
125,2016-11-13,CLOUD9,OPTIC,16,11,5,11,t1
126,2016-11-13,VIRTUS.PRO,MOUSESPORTS,16,8,2,8,t1
127,2016-11-13,MOUSESPORTS,VIRTUS.PRO,9,16,8,2,t2
128,2016-11-12,CLOUD9,TYLOO,16,0,5,19,t1
129,2016-11-12,SK,NATUS VINCERE,2,0,1,4,t1
130,2016-11-12,IMMORTALS,FAZE,19,17,14,13,t1
131,2016-11-12,ENVY,G2,0,2,9,6,t2
132,2016-11-12,CLOUD9,FLIPSID3,16,4,5,18,t1
133,2016-11-12,SK,ASTRALIS,13,16,1,15,t2
134,2016-11-11,NATUS VINCERE,SK,10,16,4,1,t2
135,2016-11-11,LIQUID,G2,1,2,10,6,t2
136,2016-11-11,ENVY,OPTIC,16,8,9,11,t1
137,2016-11-10,ENVY,G2,16,9,9,6,t1
138,2016-11-10,DIGNITAS,GODSENT,16,7,3,16,t1
139,2016-11-10,GODSENT,DIGNITAS,9,16,16,3,t2
140,2016-11-10,GODSENT,MOUSESPORTS,16,11,16,8,t1
141,2016-11-10,MOUSESPORTS,GODSENT,16,11,8,16,t1
142,2016-11-10,MOUSESPORTS,FAZE,11,16,8,13,t2
143,2016-11-10,FAZE,MOUSESPORTS,14,16,13,8,t2
144,2016-11-09,G2,ENVY,16,9,6,9,t1
145,2016-11-09,VIRTUS.PRO,NIP,16,12,2,7,t1
146,2016-11-09,NIP,VIRTUS.PRO,16,14,7,2,t1
147,2016-11-09,GODSENT,NIP,20,22,16,7,t2
148,2016-11-09,NIP,GODSENT,16,5,7,16,t1
149,2016-11-08,FAZE,FNATIC,7,16,13,12,t2
150,2016-11-08,FNATIC,FAZE,16,13,12,13,t1
151,2016-11-07,DIGNITAS,FNATIC,17,19,3,12,t2
152,2016-11-07,FNATIC,DIGNITAS,19,16,12,3,t1
153,2016-11-07,FAZE,ASTRALIS,16,9,13,15,t1
154,2016-11-07,ASTRALIS,FAZE,16,13,15,13,t1
155,2016-11-06,SK,CLOUD9,16,7,1,5,t1
156,2016-11-06,CLOUD9,SK,11,16,5,1,t2
157,2016-11-06,SK,OPTIC,16,8,1,12,t1
158,2016-11-06,OPTIC,SK,16,13,12,1,t1
159,2016-11-06,ENVY,FAZE,11,16,9,13,t2
160,2016-11-06,FAZE,ENVY,7,16,13,9,t2
161,2016-11-06,DIGNITAS,ASTRALIS,16,2,3,15,t1
162,2016-11-06,ASTRALIS,DIGNITAS,12,16,15,3,t2
163,2016-11-05,NIP,G2,2,0,6,7,t1
164,2016-11-05,VIRTUS.PRO,NIP,16,7,2,6,t1
165,2016-11-04,NIP,G2,16,5,6,7,t1
166,2016-11-04,HEROIC,HELLRAISERS,1,2,19,18,t2
167,2016-11-03,MOUSESPORTS,ASTRALIS,12,16,8,15,t2
168,2016-11-03,ASTRALIS,MOUSESPORTS,16,4,15,8,t1
169,2016-11-02,ENVY,ASTRALIS,16,8,9,15,t1
170,2016-11-02,ASTRALIS,ENVY,4,16,15,9,t2
171,2016-11-02,OPTIC,LIQUID,16,13,12,10,t1
172,2016-11-01,LIQUID,OPTIC,16,14,10,12,t1
173,2016-10-30,SK,CLOUD9,1,2,3,7,t2
174,2016-10-30,MOUSESPORTS,CLOUD9,0,2,14,7,t2
175,2016-10-30,SK,NIP,2,1,3,6,t1
176,2016-10-30,VG.CYBERZEN,TYLOO,1,2,19,20,t2
177,2016-10-29,OPTIC,CLOUD9,0,2,11,7,t2
178,2016-10-29,ENVY,NIP,0,2,10,6,t2
179,2016-10-29,TYLOO,VG.CYBERZEN,0,2,20,19,t2
180,2016-10-29,CLOUD9,DIGNITAS,16,13,7,2,t1
181,2016-10-29,NIP,FAZE,16,7,6,15,t1
182,2016-10-28,NIP,CLOUD9,9,16,6,7,t2
183,2016-10-28,SK,DIGNITAS,16,7,3,2,t1
184,2016-10-28,MOUSESPORTS,ENVY,16,9,14,10,t1
185,2016-10-28,IMMORTALS,LIQUID,14,16,13,8,t2
186,2016-10-28,OPTIC,ENVY,5,16,11,10,t2
187,2016-10-28,IMMORTALS,MOUSESPORTS,16,14,13,14,t1
188,2016-10-27,SK,CLOUD9,16,6,3,7,t1
189,2016-10-27,FAZE,DIGNITAS,16,7,15,2,t1
190,2016-10-27,SK,FAZE,16,2,3,15,t1
191,2016-10-27,MOUSESPORTS,OPTIC,16,10,14,11,t1
192,2016-10-27,ENVY,LIQUID,16,4,10,8,t1
193,2016-10-27,IMMORTALS,OPTIC,4,16,13,11,t2
194,2016-10-26,NIP,DIGNITAS,14,16,6,2,t2
195,2016-10-26,SK,NIP,10,16,3,6,t2
196,2016-10-26,CLOUD9,FAZE,16,14,7,15,t1
197,2016-10-26,MOUSESPORTS,LIQUID,16,12,14,8,t1
198,2016-10-26,IMMORTALS,ENVY,5,16,13,10,t2
199,2016-10-26,OPTIC,LIQUID,16,2,11,8,t1
200,2016-10-23,VIRTUS.PRO,DIGNITAS,1,2,1,5,t2
201,2016-10-23,NATUS VINCERE,DIGNITAS,1,2,3,5,t2
202,2016-10-23,VIRTUS.PRO,SK,2,1,1,2,t1
203,2016-10-22,CLOUD9,FAZE,1,2,6,15,t2
204,2016-10-22,IMMORTALS,FAZE,1,2,12,15,t2
205,2016-10-22,FNATIC,DIGNITAS,1,2,14,5,t2
206,2016-10-22,G2,SK,1,2,7,2,t2
207,2016-10-22,MOUSESPORTS,CLOUD9,19,16,17,6,t1
208,2016-10-21,CLOUD9,FAZE,16,7,6,15,t1
209,2016-10-21,MOUSESPORTS,IMMORTALS,16,9,17,12,t1
210,2016-10-19,FNATIC,VIRTUS.PRO,16,13,14,1,t1
211,2016-10-19,VIRTUS.PRO,FNATIC,16,11,1,14,t1
212,2016-10-19,NIP,NATUS VINCERE,3,16,4,3,t2
213,2016-10-19,NATUS VINCERE,NIP,11,16,3,4,t2
214,2016-10-19,DIGNITAS,G2,12,16,5,7,t2
215,2016-10-19,G2,DIGNITAS,14,16,7,5,t2
216,2016-10-18,FNATIC,SK,16,5,14,2,t1
217,2016-10-18,SK,FNATIC,16,9,2,14,t1
218,2016-10-18,G2,NATUS VINCERE,16,11,7,3,t1
219,2016-10-18,NATUS VINCERE,G2,16,9,3,7,t1
220,2016-10-18,DIGNITAS,NIP,16,12,5,4,t1
221,2016-10-18,NIP,DIGNITAS,16,12,4,5,t1
222,2016-10-17,NIP,G2,9,16,4,7,t2
223,2016-10-17,G2,NIP,11,16,7,4,t2
224,2016-10-17,DIGNITAS,NATUS VINCERE,9,16,4,3,t2
225,2016-10-17,NATUS VINCERE,DIGNITAS,6,16,3,4,t2
226,2016-10-17,SK,VIRTUS.PRO,12,16,1,2,t2
227,2016-10-17,VIRTUS.PRO,SK,16,9,2,1,t1
228,2016-10-16,IMMORTALS,LIQUID,16,2,13,6,t1
229,2016-10-16,LIQUID,IMMORTALS,1,16,6,13,t2
230,2016-10-16,GODSENT,ENVY,16,5,11,10,t1
231,2016-10-16,ENVY,GODSENT,11,16,10,11,t2
232,2016-10-15,HEROIC,DIGNITAS,0,2,14,4,t2
233,2016-10-15,VIRTUS.PRO,FAZE,12,16,2,16,t2
234,2016-10-15,FAZE,VIRTUS.PRO,16,6,16,2,t1
235,2016-10-15,ENVY,FNATIC,16,4,10,15,t1
236,2016-10-15,FNATIC,ENVY,5,16,15,10,t2
237,2016-10-14,DIGNITAS,ENVY,14,16,4,10,t2
238,2016-10-14,ENVY,DIGNITAS,7,16,10,4,t2
239,2016-10-14,VIRTUS.PRO,FNATIC,7,16,2,15,t2
240,2016-10-14,FNATIC,VIRTUS.PRO,12,16,15,2,t2
241,2016-10-13,DIGNITAS,VIRTUS.PRO,2,0,4,2,t1
242,2016-10-13,VIRTUS.PRO,G2,12,16,2,8,t2
243,2016-10-13,ENVY,DIGNITAS,16,9,10,4,t1
244,2016-10-13,MOUSESPORTS,ASTRALIS,16,2,17,9,t1
245,2016-10-13,FLIPSID3,FAZE,16,7,18,16,t1
246,2016-10-13,HEROIC,NATUS VINCERE,7,16,14,3,t2
247,2016-10-13,ASTRALIS,MOUSESPORTS,16,10,9,17,t1
248,2016-10-13,G2,VIRTUS.PRO,16,19,8,2,t2
249,2016-10-13,FAZE,FLIPSID3,16,14,16,18,t1
250,2016-10-13,DIGNITAS,ENVY,12,16,4,10,t2
251,2016-10-13,NATUS VINCERE,HEROIC,4,16,3,14,t2
252,2016-10-12,SK,LIQUID,16,9,1,6,t1
253,2016-10-12,LIQUID,SK,16,9,6,1,t1
254,2016-10-12,NATUS VINCERE,FAZE,15,19,3,16,t2
255,2016-10-12,FAZE,NATUS VINCERE,25,23,16,3,t1
256,2016-10-12,HEROIC,ENVY,16,10,14,10,t1
257,2016-10-12,FLIPSID3,FNATIC,9,16,18,15,t2
258,2016-10-12,GODSENT,G2,10,16,11,8,t2
259,2016-10-12,ENVY,HEROIC,16,7,10,14,t1
260,2016-10-12,FNATIC,FLIPSID3,16,2,15,18,t1
261,2016-10-12,G2,GODSENT,9,16,8,11,t2
262,2016-10-12,ENVY,NATUS VINCERE,10,16,10,3,t2
263,2016-10-12,DIGNITAS,VIRTUS.PRO,8,16,4,2,t2
264,2016-10-12,NATUS VINCERE,ENVY,17,19,3,10,t2
265,2016-10-12,VIRTUS.PRO,DIGNITAS,16,5,2,4,t1
266,2016-10-12,FAZE,GAMBIT,2,0,16,20,t1
267,2016-10-12,OPTIC,SK,15,19,12,1,t2
268,2016-10-12,SK,OPTIC,16,8,1,12,t1
269,2016-10-11,DIGNITAS,FAZE,10,16,4,16,t2
270,2016-10-11,FAZE,DIGNITAS,16,14,16,4,t1
271,2016-10-11,HEROIC,FNATIC,12,16,14,15,t2
272,2016-10-11,FNATIC,HEROIC,16,14,15,14,t1
273,2016-10-10,MOUSESPORTS,FLIPSID3,16,9,17,18,t1
274,2016-10-10,FLIPSID3,MOUSESPORTS,4,16,18,17,t2
275,2016-10-09,IMMORTALS,SK,9,16,13,1,t2
276,2016-10-09,SK,IMMORTALS,16,12,1,13,t1
277,2016-10-09,NIP,FNATIC,11,16,4,17,t2
278,2016-10-09,FNATIC,NIP,16,7,17,4,t1
279,2016-10-09,MOUSESPORTS,FNATIC,16,8,16,17,t1
280,2016-10-09,FNATIC,MOUSESPORTS,13,16,17,16,t2
281,2016-10-08,IMMORTALS,CLOUD9,8,16,13,5,t2
282,2016-10-08,CLOUD9,IMMORTALS,28,24,5,13,t1
283,2016-10-08,ENVY,VIRTUS.PRO,1,2,9,2,t2
284,2016-10-08,DIGNITAS,GODSENT,2,0,7,11,t1
285,2016-10-08,ASTRALIS,GODSENT,1,2,10,11,t2
286,2016-10-07,LIQUID,CLOUD9,14,16,6,5,t2
287,2016-10-07,CLOUD9,LIQUID,14,16,5,6,t2
288,2016-10-07,IMMORTALS,OPTIC,19,15,13,12,t1
289,2016-10-07,OPTIC,IMMORTALS,16,11,12,13,t1
290,2016-10-07,ASTRALIS,ENVY,14,16,10,9,t2
291,2016-10-05,IMMORTALS,LIQUID,16,12,13,6,t1
292,2016-10-05,LIQUID,IMMORTALS,16,12,6,13,t1
293,2016-10-05,DIGNITAS,NATUS VINCERE,16,4,7,3,t1
294,2016-10-05,MOUSESPORTS,HEROIC,16,4,16,14,t1
295,2016-10-05,NATUS VINCERE,DIGNITAS,8,16,3,7,t2
296,2016-10-05,HEROIC,MOUSESPORTS,14,16,14,16,t2
297,2016-10-05,FNATIC,ENVY,16,8,17,9,t1
298,2016-10-05,FLIPSID3,NIP,7,16,18,4,t2
299,2016-10-05,ENVY,FNATIC,16,14,9,17,t1
300,2016-10-05,NIP,FLIPSID3,16,1,4,18,t1
301,2016-10-04,MOUSESPORTS,VIRTUS.PRO,25,28,16,2,t2
302,2016-10-04,FNATIC,NIP,16,9,17,4,t1
303,2016-10-04,NIP,FNATIC,14,16,4,17,t2
304,2016-10-04,VIRTUS.PRO,MOUSESPORTS,8,16,2,16,t2
305,2016-10-04,FLIPSID3,HEROIC,9,16,18,14,t2
306,2016-10-04,HEROIC,FLIPSID3,7,16,14,18,t2
307,2016-10-03,NATUS VINCERE,VIRTUS.PRO,2,1,10,2,t1
308,2016-10-02,SK,VIRTUS.PRO,1,2,1,2,t2
309,2016-10-02,NATUS VINCERE,LIQUID,2,1,10,13,t1
310,2016-10-02,FLIPSID3,GAMBIT,1,2,16,20,t2
311,2016-10-02,OPTIC,VIRTUS.PRO,14,16,17,2,t2
312,2016-10-01,SK,VIRTUS.PRO,16,8,1,2,t1
313,2016-10-01,ASTRALIS,OPTIC,12,16,8,17,t2
314,2016-10-01,NATUS VINCERE,SK,16,6,10,1,t1
315,2016-10-01,OPTIC,G2,16,7,17,3,t1
316,2016-09-30,LIQUID,VIRTUS.PRO,8,16,13,2,t2
317,2016-09-30,SK,ASTRALIS,16,13,1,8,t1
318,2016-09-30,VIRTUS.PRO,NATUS VINCERE,9,16,2,10,t2
319,2016-09-30,G2,LIQUID,7,16,3,13,t2
320,2016-09-30,NATUS VINCERE,LIQUID,16,9,10,13,t1
321,2016-09-30,SK,OPTIC,16,10,1,17,t1
322,2016-09-30,G2,ASTRALIS,13,16,3,8,t2
323,2016-09-29,GODSENT,FLIPSID3,2,0,9,16,t1
324,2016-09-27,CLOUD9,OPTIC,1,2,5,17,t2
325,2016-09-27,ECHO FOX,IMMORTALS,0,3,18,12,t2
326,2016-09-27,DIGNITAS,HEROIC,16,12,6,11,t1
327,2016-09-27,HEROIC,DIGNITAS,3,16,11,6,t2
328,2016-09-27,ASTRALIS,VIRTUS.PRO,14,16,8,2,t2
329,2016-09-27,VIRTUS.PRO,ASTRALIS,16,14,2,8,t1
330,2016-09-27,DIGNITAS,GODSENT,2,0,6,9,t1
331,2016-09-26,ASTRALIS,DIGNITAS,16,6,8,6,t1
332,2016-09-26,DIGNITAS,ASTRALIS,10,16,6,8,t2
333,2016-09-26,VIRTUS.PRO,FLIPSID3,16,5,2,15,t1
334,2016-09-26,FLIPSID3,VIRTUS.PRO,16,5,15,2,t1
335,2016-09-25,FAZE,DIGNITAS,19,17,14,6,t1
336,2016-09-25,DIGNITAS,FAZE,4,16,6,14,t2
337,2016-09-25,ENVY,MOUSESPORTS,3,0,9,16,t1
338,2016-09-24,IMMORTALS,SK,0,2,12,1,t2
339,2016-09-24,ENVY,VIRTUS.PRO,10,16,9,2,t2
340,2016-09-24,GODSENT,MOUSESPORTS,1,3,8,16,t2
341,2016-09-23,ASTRALIS,DIGNITAS,1,2,7,6,t2
342,2016-09-22,IMMORTALS,SK,16,4,12,1,t1
343,2016-09-22,SK,IMMORTALS,11,16,1,12,t2
344,2016-09-22,VIRTUS.PRO,NATUS VINCERE,9,16,2,10,t2
345,2016-09-22,NATUS VINCERE,VIRTUS.PRO,3,16,10,2,t2
346,2016-09-22,SK,ECHO FOX,16,11,1,19,t1
347,2016-09-22,ECHO FOX,SK,12,16,19,1,t2
348,2016-09-21,ECHO FOX,OPTIC,11,16,19,18,t2
349,2016-09-21,OPTIC,ECHO FOX,16,5,18,19,t1
350,2016-09-21,ASTRALIS,DIGNITAS,1,2,7,6,t2
351,2016-09-21,HEROIC,G2,16,12,11,3,t1
352,2016-09-21,G2,HEROIC,19,16,3,11,t1
353,2016-09-21,FLIPSID3,ENVY,5,16,15,9,t2
354,2016-09-21,ENVY,FLIPSID3,16,4,9,15,t1
355,2016-09-21,ECHO FOX,CLOUD9,8,16,19,5,t2
356,2016-09-21,CLOUD9,ECHO FOX,12,16,5,19,t2
357,2016-09-20,FAZE,GODSENT,1,2,14,8,t2
358,2016-09-20,NIP,G2,16,5,4,3,t1
359,2016-09-20,HEROIC,GAMBIT,2,0,11,17,t1
360,2016-09-20,G2,NIP,10,16,3,4,t2
361,2016-09-20,NATUS VINCERE,MOUSESPORTS,13,16,10,16,t2
362,2016-09-20,GODSENT,HEROIC,1,1,8,11,draw
363,2016-09-20,MOUSESPORTS,NATUS VINCERE,8,16,16,10,t2
364,2016-09-20,OPTIC,IMMORTALS,2,1,18,12,t1
365,2016-09-19,OPTIC,IMMORTALS,1,2,20,13,t2
366,2016-09-18,SK,OPTIC,1,2,1,20,t2
367,2016-09-18,CLOUD9,VIRTUS.PRO,0,2,5,2,t2
368,2016-09-18,VIRTUS.PRO,DIGNITAS,2,1,2,8,t1
369,2016-09-18,CLOUD9,ENVY,2,1,5,11,t1
370,2016-09-17,FAZE,DIGNITAS,0,2,14,8,t2
371,2016-09-17,HEROIC,ENVY,1,2,10,11,t2
372,2016-09-17,FLIPSID3,DIGNITAS,1,2,15,8,t2
373,2016-09-17,GAMBIT,ENVY,0,2,17,11,t2
374,2016-09-16,CLOUD9,FAZE,16,8,5,14,t1
375,2016-09-16,VIRTUS.PRO,HEROIC,16,6,2,10,t1
376,2016-09-16,DIGNITAS,FAZE,11,16,8,14,t2
377,2016-09-16,HEROIC,ENVY,34,31,10,11,t1
378,2016-09-16,CLOUD9,FLIPSID3,16,4,5,15,t1
379,2016-09-16,VIRTUS.PRO,GAMBIT,16,12,2,17,t1
380,2016-09-15,LIQUID,ECHO FOX,1,2,12,18,t2
381,2016-09-15,NATUS VINCERE,NIP,11,16,9,4,t2
382,2016-09-15,NIP,NATUS VINCERE,8,16,4,9,t2
383,2016-09-14,ENVY,MOUSESPORTS,9,16,11,16,t2
384,2016-09-14,HEROIC,FLIPSID3,2,0,10,15,t1
385,2016-09-14,MOUSESPORTS,ENVY,16,9,16,11,t1
386,2016-09-14,ASTRALIS,NIP,16,7,6,4,t1
387,2016-09-14,NIP,ASTRALIS,16,14,4,6,t1
388,2016-09-14,IMMORTALS,OPTIC,12,16,13,20,t2
389,2016-09-13,OPTIC,IMMORTALS,13,16,20,13,t2
390,2016-09-13,DIGNITAS,G2,16,14,8,3,t1
391,2016-09-13,GAMBIT,FLIPSID3,1,1,17,15,draw
392,2016-09-13,G2,DIGNITAS,16,13,3,8,t1
393,2016-09-13,MOUSESPORTS,FAZE,16,3,16,14,t1
394,2016-09-13,FAZE,MOUSESPORTS,6,16,14,16,t2
395,2016-09-13,HEROIC,DIGNITAS,0,2,10,8,t2
396,2016-09-11,NIP,G2,2,0,7,3,t1
397,2016-09-11,G2,DIGNITAS,2,0,3,16,t1
398,2016-09-11,CLOUD9,NIP,0,2,8,7,t2
399,2016-09-10,HEROIC,DIGNITAS,1,2,11,16,t2
400,2016-09-10,G2,ENVY,2,0,3,12,t1
401,2016-09-10,NIP,ASTRALIS,2,1,7,6,t1
402,2016-09-10,CLOUD9,FLIPSID3,2,1,8,17,t1
403,2016-09-09,FLIPSID3,FAZE,2,1,17,14,t1
404,2016-09-09,DIGNITAS,GODSENT,2,0,16,4,t1
405,2016-09-08,ENVY,VIRTUS.PRO,16,8,12,2,t1
406,2016-09-08,NATUS VINCERE,ASTRALIS,16,19,5,6,t2
407,2016-09-08,DIGNITAS,GAMBIT,2,0,16,15,t1
408,2016-09-08,G2,FAZE,16,10,3,14,t1
409,2016-09-08,NIP,GODSENT,16,5,7,4,t1
410,2016-09-07,ENVY,CLOUD9,8,16,12,8,t2
411,2016-09-07,ASTRALIS,HEROIC,13,16,6,11,t2
412,2016-09-07,FAZE,FLIPSID3,16,2,14,17,t1
413,2016-09-07,GODSENT,DIGNITAS,16,3,4,16,t1
414,2016-09-05,MOUSESPORTS,GODSENT,1,2,10,3,t2
415,2016-09-04,CLOUD9,IMMORTALS,1,2,13,17,t2
416,2016-09-04,FAZE,ASTRALIS,0,2,16,8,t2
417,2016-09-04,ENVY,ASTRALIS,1,2,9,8,t2
418,2016-09-04,FAZE,MOUSESPORTS,2,0,16,10,t1
419,2016-09-04,DIGNITAS,ASTRALIS,1,2,15,8,t2
